extranjero N N N N Y N N N L L N N voiceless fricative velar
estrés N N N N N Y H N N N N N voiceless fricative alveolar
estricta N N N N N Y H N N N N N voiceless fricative alveolar
estrictamente N N N N N Y H N N N N N voiceless fricative alveolar
estricto N N N N N Y H N N N N N voiceless fricative alveolar
fuegos none none none none none none none none none none none none none none none
fuegos none none none none none none none none none none none none none none none
fuegos Y H Y H Y Y N N N N Y Y rounded close back
fauna Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
felicidad N N N N N N H N N N Y Y unrounded open central
felicidad N N N N Y N N N N N N N voiceless fricative interdental
felicidad N N N N Y N N N N N N N voiceless fricative interdental
felicidad N N N N Y N N N N N N N voiceless fricative interdental
feria N N N N Y N N N N N N N unrounded close front
filántropo none none none none none none none none none none none none none none none
filántropo none none none none none none none none none none none none none none none
filántropo none none none none none none none none none none none none none none none
filántropo none none none none none none none none none none none none none none none
filántropo none none none none none none none none none none none none none none none
filántropo none none none none none none none none none none none none none none none
filántropo none none none none none none none none none none none none none none none
filántropo none none none none none none none none none none none none none none none
filántropo none none none none none none none none none none none none none none none
filántropo none none none none none none none none none none none none none none none
frecuencias N N N N Y N N N N N N N voiceless fricative velar
frecuencias N N N N Y N N N N N N N voiceless fricative velar
frecuencias N N N N Y N N N N N N N voiceless fricative velar
frecuencias N N N N Y N N N N N N N voiceless fricative velar
fricción N N N N Y N N N N N N N voiceless fricative interdental
fusión N N N N N Y H N N N N N voiceless fricative alveolar
fuegos artificiales none none none none none none none none none none none none none none none
fuera de none none none none none none none none none none none none none none none
fui al none none none none none none none none none none none none none none none
futuro none none none none none none none none none none none none none none none
futuro none none none none none none none none none none none none none none none
futuro none none none none none none none none none none none none none none none
futuro none none none none none none none none none none none none none none none
futuro none none none none none none none none none none none none none none none
futbol Y B Y B Y Y N N U U Y Y voiced approximant bilabial
galaxia none none none none none none none none none none none none none none none
galaxia none none none none none none none none none none none none none none none
galaxia none none none none none none none none none none none none none none none
galaxia none none none none none none none none none none none none none none none
garaje N N N N Y N N N L L N N voiceless fricative velar
gatito none none none none none none none none none none none none none none none
genial Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
genial N N N N N N H N N N Y Y unrounded open central
genial none none none none none none none none none none none none none none none
guerra N N N N N Y N N N N N N voiced trill alveolar
guerra Y H Y H Y Y N N N N Y Y rounded close back
guerra Y H Y H Y Y N N N N Y Y rounded close back
geranio none none none none none none none none none none none none none none none
jersey N N N N Y N N N L L N N voiceless fricative velar
gimnasio N N N N N N H N N N Y Y unrounded open central
giraba Y B Y B Y Y N N U U Y Y voiced approximant bilabial
sigilosamente N N Y H Y Y N N L L N N voiced approximant velar
sigilosamente N N N N N Y H N N N N N voiceless fricative alveolar
galaxia none none none none none none none none none none none none none none none
galaxia none none none none none none none none none none none none none none none
galaxia none none none none none none none none none none none none none none none
jóvenes N N N N Y N N N L L N N voiceless fricative velar
gobierno Y B Y B Y Y N N U U Y Y voiced approximant bilabial
garbanzos Y B Y B Y Y N N U U Y Y voiced approximant bilabial
garbanzos N N N N N Y N N N N N N voiced tap alveolar
grupos none none none none none none none none none none none none none none none
huevos N N N N Y N N N N N N N rounded mid back
huevos N N Y H Y Y N N N N N N voiced approximant bilabial
huevos N N N N N N H N N N Y Y unrounded mid front
huevos N N Y N N Y N N U U N Y none none none
guardaban Y B Y B Y Y N N U U Y Y voiced approximant bilabial
que Y B Y B Y Y N N L L Y Y voiceless fricative velar
juego N N N N Y N N N L L N N voiceless fricative velar
juegos N N N N Y N N N L L N N voiceless fricative velar
gente none none none none none none none none none none none none none none none
guerra none none none none none none none none none none none none none none none
guerra none none none none none none none none none none none none none none none
guerra none none none none none none none none none none none none none none none
guerra none none none none none none none none none none none none none none none
guerra none none none none none none none none none none none none none none none
guerra none none none none none none none none none none none none none none none
huevos N N Y N N Y N N U U N Y none none none
jugar N N N N N N H N N N Y Y unrounded open central
jugar N N N N Y N N N L L N N voiceless fricative velar
jugar N N N N Y N N N L L N N voiceless fricative velar
justo N N N N N Y H N N N N N voiceless fricative alveolar
justo N N N N Y N N N L L N N voiceless fricative velar
gusano none none none none none none none none none none none none none none none
gusano none none none none none none none none none none none none none none none
gusano none none none none none none none none none none none none none none none
gusano none none none none none none none none none none none none none none none
gusano none none none none none none none none none none none none none none none
gusano none none none none none none none none none none none none none none none
justa N N N N Y N N N L L N N voiceless fricative velar
justamente N N N N Y N N N L L N N voiceless fricative velar
justo N N N N Y N N N L L N N voiceless fricative velar
a none none none none none none none none none none none none none none none
habitación none none none none none none none none none none none none none none none
hacer N N N N N N H N N N Y Y unrounded mid front
habitación Y B Y B Y Y N N U U Y Y voiced approximant bilabial
haya none none none none none none none none none none none none none none none
haya none none none none none none none none none none none none none none none
hayas none none none none none none none none none none none none none none none
hayas none none none none none none none none none none none none none none none
habían Y B Y B Y Y N N U U Y Y voiced approximant bilabial
habitación N N N N Y N N N N N N N rounded mid back
habitación Y B Y B Y Y N N U U Y Y voiced approximant bilabial
ayer none none none none none none none none none none none none none none none
he puesto N N N N Y N N N U U N N voiceless plosive dental
huevos N N Y H Y Y N N N N N N voiced approximant bilabial
huevos Y H Y H Y Y N N N N Y Y rounded close back
hueco Y H Y H Y Y N N N N Y Y rounded close back
huele Y H Y H Y Y N N N N Y Y rounded close back
hermano N N N N N Y N N N N N N voiced tap alveolar
herramientas N N N N N Y N N N N N N voiced trill alveolar
ermita none none none none none none none none none none none none none none none
herbívoro Y B Y B Y Y N N U U Y Y voiced approximant bilabial
hibridación none none none none none none none none none none none none none none none
hibridación none none none none none none none none none none none none none none none
hibridación none none none none none none none none none none none none none none none
hibridación none none none none none none none none none none none none none none none
hibridación none none none none none none none none none none none none none none none
hibridación none none none none none none none none none none none none none none none
hibridación none none none none none none none none none none none none none none none
higuera none none none none none none none none none none none none none none none
invierno none none none none none none none none none none none none none none none
historia N N N N Y N N N N N N N rounded mid back
hiciste N N N N Y N N N N N N N voiceless fricative interdental
honrado none none none none none none none none none none none none none none none
huevos N N Y H Y Y N N N N N N voiced approximant bilabial
humano none none none none none none none none none none none none none none none
hueso N N N N N N H N N N Y Y unrounded mid front
útil none none none none none none none none none none none none none none none
hube Y B Y B Y Y N N U U Y Y voiced approximant bilabial
hiciste N N Y N N Y N N U U N Y none none none
alienígena none none none none none none none none none none none none none none none
alienígena N N N N Y N N N N N N N unrounded close front
alienígena Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
alienígena N N N N N N H N N N Y Y unrounded mid front
alienígena N N N N Y N N N U U N N voiced lateral alveolar
ilustrador N N N N N Y N N N N N N voiced tap alveolar
ilustrador Y H Y H Y Y N N N N Y Y rounded close back
ilustrador N N N N Y N N N N N N N rounded mid back
ilustrador Y B Y B Y Y N N U U Y Y voiced plosive dental
ilustrador N N N N N N H N N N Y Y unrounded open central
ilustrador N N N N N Y N N N N N N voiced tap alveolar
ilustrador N N N N Y N N N U U N N voiceless plosive dental
ilustrador N N N N N Y H N N N N N voiceless fricative alveolar
ilustrador Y H Y H Y Y N N N N Y Y rounded close back
imágenes N N Y H Y Y N N L L N N voiced approximant velar
indica Y H Y H Y Y N N N N Y Y voiced  nasal bilabial 
imágenes N N N N N N H N N N Y Y unrounded mid front
imágenes N N N N N N H N N N Y Y unrounded open central
inmovilizó Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
inauguro N N Y H Y Y N N L L N N voiced approximant velar
invariables none none none none none none none none none none none none none none none
invariables none none none none none none none none none none none none none none none
invariables none none none none none none none none none none none none none none none
invariables none none none none none none none none none none none none none none none
invariables none none none none none none none none none none none none none none none
invariables none none none none none none none none none none none none none none none
invariables none none none none none none none none none none none none none none none
inconsistencias N N N N Y N N N U U N N voiceless plosive dental
inconsistencia Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
inolvidable N N Y H Y Y N N N N N N voiced approximant bilabial
inolvidable none none none none none none none none none none none none none none none
impenetrable N N Y H N Y V V N N N Y voiced  nasal bilabial 
importantes N N Y H N Y V V N N N Y voiced  nasal bilabial 
interior none none none none none none none none none none none none none none none
interior none none none none none none none none none none none none none none none
interior none none none none none none none none none none none none none none none
interior none none none none none none none none none none none none none none none
interior none none none none none none none none none none none none none none none
interior none none none none none none none none none none none none none none none
interior none none none none none none none none none none none none none none none
interior none none none none none none none none none none none none none none none
interrogar N N N N N Y N N N N N N voiced trill alveolar
interrogarle N N N N N Y N N N N N N voiced trill alveolar
intemperie N N Y H N Y V V N N N Y voiced  nasal bilabial 
industrial Y H Y H Y Y N N N N Y Y rounded close back
industrial Y B Y B Y Y N N U U Y Y voiced approximant dental
introducción Y H Y H Y Y N N N N Y Y rounded close back
introducción Y B Y B Y Y N N U U Y Y voiced approximant dental
introducción N N N N Y N N N N N N N rounded mid back
introducción N N N N N Y N N N N N N voiced tap alveolar
introducción N N N N Y N N N U U N N voiceless plosive dental
introducción Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
invencible Y B Y B Y Y N N U U Y Y voiced approximant bilabial
israelíes N N N N Y N N N N N N N unrounded close front
israelíes N N N N N Y H N N N N N voiceless fricative alveolar
historia N N Y N N Y N N U U N Y none none none
interior Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
interior Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
iba Y B Y B Y Y N N U U Y Y voiced approximant bilabial
iban Y B Y B Y Y N N U U Y Y voiced approximant bilabial
hicieron N N N N Y N N N N N N N voiceless fricative interdental
hicieron N N Y N N Y N N U U N Y none none none
hiciste N N N N Y N N N N N N N voiceless fricative interdental
hiciste N N Y N N Y N N U U N Y none none none
ya Y N Y H N Y N N L L N Y voiced fricative palatal
ya Y N Y H N Y N N L L N Y voiced fricative palatal
sábado N N N N N N H N N N Y Y unrounded open central
sábado N N N N N Y H N N N N N voiceless fricative alveolar
genial N N Y H Y Y N N L L N N voiced plosive velar
gente N N Y H Y Y N N L L N N voiced plosive velar
jirafa N N N N Y N N N N N N N unrounded close front
giraba N N Y H Y Y N N L L N N voiced plosive velar
yo Y N Y H N Y N N L L N Y voiced fricative palatal
jamón N N N N N N H N N N Y Y unrounded open central
jueves N N Y H Y Y N N N N N N voiced approximant bilabial
jueves none none none none none none none none none none none none none none none
jueves N N N N N N H N N N Y Y unrounded mid front
la fábrica N N N N N N H N N N Y Y unrounded open central
la fábrica none none none none none none none none none none none none none none none
clase N N N N Y N N N N N N N voiceless fricative interdental
lavavajillas N N N N N N H N N N Y Y unrounded open central
lavavajillas N N Y H Y Y N N N N N N voiced approximant bilabial
lavavajillas N N N N N N H N N N Y Y unrounded open central
lavavajillas N N Y H Y Y N N N N N N voiced approximant bilabial
lavavajillas N N N N N N H N N N Y Y unrounded open central
lejos N N N N Y N N N L L N N voiceless fricative velar
lejos N N N N Y N N N L L N N voiceless fricative velar
leí none none none none none none none none none none none none none none none
lentejas N N N N Y N N N L L N N voiceless fricative velar
literales N N N N Y N N N U U N N voiced lateral alveolar
literales none none none none none none none none none none none none none none none
literales none none none none none none none none none none none none none none none
sigilosamente N N N N N Y H N N N N N voiceless fricative alveolar
sigilosamente N N N N Y N N N U U N N voiced lateral alveolar
sigilosamente N N N N N Y H N N N N N voiceless fricative alveolar
línea N N N N N N H N N N Y Y unrounded mid front
líquido N N N N Y N N N N N N N unrounded close front
libro Y B Y B Y Y N N U U Y Y voiced approximant bilabial
ya none none none none none none none none none none none none none none none
ya none none none none none none none none none none none none none none none
llaman N N N N N N H N N N Y Y unrounded open central
llegada Y B Y B Y Y N N U U Y Y voiced approximant dental
llegaban Y B Y B Y Y N N U U Y Y voiced approximant bilabial
yendo none none none none none none none none none none none none none none none
yendo none none none none none none none none none none none none none none none
llevará N N N N N Y N N N N N N voiced tap alveolar
yo none none none none none none none none none none none none none none none
yo none none none none none none none none none none none none none none none
los N N N N Y N N N N N N N rounded mid back
lo mató none none none none none none none none none none none none none none none
longeva N N Y H Y Y N N L L N N voiced plosive velar
longevo N N Y H Y Y N N L L N N voiced plosive velar
lugar N N Y H Y Y N N L L N N voiced approximant velar
luces N N N N Y N N N N N N N voiceless fricative interdental
luces N N N N Y N N N N N N N voiceless fricative interdental
líquido N N N N Y N N N N N N N unrounded close front
litros N N N N Y N N N N N N N unrounded close front
me N N Y H N Y V V N N N Y voiced  nasal bilabial 
madera none none none none none none none none none none none none none none none
madre none none none none none none none none none none none none none none none
majestad N N N N Y N N N L L N N voiceless fricative velar
mayonesa none none none none none none none none none none none none none none none
mayonesa none none none none none none none none none none none none none none none
mayores none none none none none none none none none none none none none none none
mayores none none none none none none none none none none none none none none none
manantial N N N N N N H N N N Y Y unrounded open central
manantial Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
manzanilla N N N N N Y N Y N B N N voiceless fricative interdental
mandaban Y B Y B Y Y N N U U Y Y voiced approximant bilabial
manita none none none none none none none none none none none none none none none
manita none none none none none none none none none none none none none none none
manita none none none none none none none none none none none none none none none
manita none none none none none none none none none none none none none none none
mañana none none none none none none none none none none none none none none none
mañana none none none none none none none none none none none none none none none
masculino N N N N Y N N N N N N N voiceless fricative velar
masculino N N N N N Y H N N N N N voiceless fricative alveolar
madera Y B Y B Y Y N N U U Y Y voiced approximant dental
martes N N N N N Y N N N N N N voiced tap alveolar
memoria none none none none none none none none none none none none none none none
me cuesta none none none none none none none none none none none none none none none
me cuesta cantar none none none none none none none none none none none none none none none
me cuesta cantar none none none none none none none none none none none none none none none
mediados N N N N Y N N N N N N N rounded mid back
mediados Y B Y B Y Y N N U U Y Y voiced approximant dental
mediados N N N N N N H N N N Y Y unrounded open central
mediados N N N N Y N N N N N N N unrounded close front
mediados Y B Y B Y Y N N U U Y Y voiced approximant dental
mediados N N N N N N H N N N Y Y unrounded mid front
medio desnuda none none none none none none none none none none none none none none none
mejilla N N N N Y N N N N N N N unrounded close front
mexicana N N N N N N N N N N N N  voiced approximant velar
mexicano N N N N N N N N N N N N  voiced approximant velar
méxico N N N N N N N N N N N N  voiced approximant velar
mentita none none none none none none none none none none none none none none none
me regalo none none none none none none none none none none none none none none none
me regalo none none none none none none none none none none none none none none none
me regaló none none none none none none none none none none none none none none none
me regaló none none none none none none none none none none none none none none none
mester none none none none none none none none none none none none none none none
me se none none none none none none none none none none none none none none none
me sé none none none none none none none none none none none none none none none
meses del none none none none none none none none none none none none none none none
mechas N N Y N N Y N N U U N Y none none none
mechas N N N N Y N N N N N N N voiceless affricate palatal
miércoles none none none none none none none none none none none none none none none
mirada none none none none none none none none none none none none none none none
miércoles none none none none none none none none none none none none none none none
miércoles N N N N N Y N N N N N N voiced tap alveolar
mi padre none none none none none none none none none none none none none none none
mirada Y B Y B Y Y N N U U Y Y voiced approximant dental
mi tío N N N N Y N N N N N N N unrounded close front
mi tío none none none none none none none none none none none none none none none
voy N N Y H Y Y N N N N N N voiced plosive bilabial
momento Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
momento Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
monosémicas none none none none none none none none none none none none none none none
monosémicas none none none none none none none none none none none none none none none
monosémicas none none none none none none none none none none none none none none none
montable Y B Y B Y Y N N U U Y Y voiced approximant bilabial
mostraba Y B Y B Y Y N N U U Y Y voiced approximant bilabial
mochila none none none none none none none none none none none none none none none
meses none none none none none none none none none none none none none none none
mucho N N Y N N Y N N U U N Y voiceless affricate palatal
muchos N N N N Y N N N N N N N rounded mid back
muestra none none none none none none none none none none none none none none none
mucho N N Y N N Y N N U U N Y voiceless affricate palatal
mucho N N N N Y N N N N N N N voiceless affricate palatal
muy none none none none none none none none none none none none none none none
mucho N N Y N N Y N N U U N Y voiceless affricate palatal
mucho N N N N Y N N N N N N N voiceless affricate palatal
mundo Y B Y B Y Y N N U U Y Y voiced plosive dental
municipal N N N N Y N N N N N N N unrounded close front
municipal N N N N Y N N N N N N N voiceless fricative interdental
municipal N N N N Y N N N N N N N unrounded close front
municipal Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
municipal Y H Y H Y Y N N N N Y Y rounded close back
muchas none none none none none none none none none none none none none none none
mucho N N Y N N Y N N U U N Y voiceless affricate palatal
mucho N N N N Y N N N N N N N voiceless affricate palatal
nadie none none none none none none none none none none none none none none none
nadie none none none none none none none none none none none none none none none
año none none none none none none none none none none none none none none none
naturales N N N N N Y N N N N N N voiced tap alveolar
natural N N N N N Y N N N N N N voiced tap alveolar
naturaleza N N N N N Y N Y N B N N voiceless fricative interdental
nauseabundas N N N N N N H N N N Y Y unrounded mid front
necesita N N N N N Y H N N N N N voiceless fricative alveolar
necesitaba Y B Y B Y Y N N U U Y Y voiced approximant bilabial
necesitaba N N N N N N H N N N Y Y unrounded open central
necesitaba N N N N Y N N N N N N N unrounded close front
necesitaba N N N N N Y H N N N N N voiceless fricative alveolar
necesitaba N N N N N N H N N N Y Y unrounded mid front
negro N N N N N Y N N N N N N voiced tap alveolar
en el none none none none none none none none none none none none none none none
en el N N N N N N H N N N Y Y unrounded mid front
necesita N N N N Y N N N N N N N voiceless fricative interdental
necesitar N N N N Y N N N N N N N voiceless fricative interdental
necesita N N N N Y N N N N N N N voiceless fricative interdental
necesitaba N N N N Y N N N N N N N voiceless fricative interdental
ingredientes N N N N Y N N N N N N N unrounded close front
nivel none none none none none none none none none none none none none none none
nivel N N Y H Y Y N N N N N N voiced approximant bilabial
noviembre N N N N Y N N N N N N N unrounded close front
noviembre none none none none none none none none none none none none none none none
noviembre none none none none none none none none none none none none none none none
noviembre none none none none none none none none none none none none none none none
noche N N Y N N Y N N U U N Y voiceless affricate palatal
noche N N Y N N Y N N U U N Y voiceless affricate palatal
noche N N N N Y N N N N N N N voiceless affricate palatal
normal N N N N N Y N N N N N N voiced tap alveolar
no sabía none none none none none none none none none none none none none none none
no none none none none none none none none none none none none none none none
noche N N Y N N Y N N U U N Y voiceless affricate palatal
noche N N N N Y N N N N N N N voiceless affricate palatal
noche N N Y N N Y N N U U N Y voiceless affricate palatal
noche N N N N Y N N N N N N N voiceless affricate palatal
nueva N N Y H Y Y N N N N N N voiced approximant bilabial
nube Y B Y B Y Y N N U U Y Y voiced approximant bilabial
observó N N Y H Y Y N N N N N N voiced approximant bilabial
observó none none none none none none none none none none none none none none none
octubre N N N N N Y N N N N N N voiced tap alveolar
octubre Y B Y B Y Y N N U U Y Y voiced approximant bilabial
oficina none none none none none none none none none none none none none none none
hojalata N N Y N N Y N N U U N Y none none none
hojas N N Y N N Y N N U U N Y none none none
obtener Y B Y B Y Y N N U U Y Y voiced approximant bilabial
hombre N N Y N N Y N N U U N Y none none none
hongos N N Y N N Y N N U U N Y none none none
honrado N N Y N N Y N N U U N Y none none none
antropómimo N N Y H N Y V V N N N Y voiced  nasal bilabial 
antropómimo N N N N N N H N N N Y Y unrounded open central
hora N N Y N N Y N N U U N Y none none none
horario N N Y N N Y N N U U N Y none none none
ordenada Y B Y B Y Y N N U U Y Y voiced approximant dental
ordenada N N N N N N H N N N Y Y unrounded open central
ordenada Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
ordenada N N N N N N H N N N Y Y unrounded mid front
ordenada Y B Y B Y Y N N U U Y Y voiced approximant dental
ordenada N N N N N Y N N N N N N voiced tap alveolar
origen N N N N N N H N N N Y Y unrounded mid front
origen N N N N Y N N N N N N N unrounded close front
orejas none none none none none none none none none none none none none none none
o sea none none none none none none none none none none none none none none none
otoño N N N N Y Y N N N N N N voiced nasal palatal
padre none none none none none none none none none none none none none none none
padre Y B Y B Y Y N N U U Y Y voiced approximant dental
palabras N N N N N N H N N N Y Y unrounded open central
palabras N N N N Y N N N U U N N voiced lateral alveolar
palabras N N N N N N H N N N Y Y unrounded open central
pequeño Y H Y H Y Y N N N N Y Y rounded close back
pequeño Y B Y B Y Y N N L L Y Y voiceless fricative velar
pequeño N N N N N N H N N N Y Y unrounded mid front
paquete Y H Y H Y Y N N N N Y Y rounded close back
paquete Y B Y B Y Y N N L L Y Y voiceless fricative velar
pacífico N N N N Y N H N U B N N voiceless fricative labiodental
pacífico N N N N Y N N N N N N N voiceless fricative interdental
payaso Y N Y H N Y N N L L N Y voiced fricative palatal
páginas none none none none none none none none none none none none none none none
payaso Y N Y H N Y N N L L N Y voiced fricative palatal
paisaje N N N N Y N N N L L N N voiceless fricative velar
páginas N N Y H Y Y N N L L N N voiced approximant velar
palabra N N N N N Y N N N N N N voiced tap alveolar
palabra Y B Y B Y Y N N U U Y Y voiced approximant bilabial
palabra N N N N N N H N N N Y Y unrounded open central
palabra N N N N Y N N N U U N N voiced lateral alveolar
palabras none none none none none none none none none none none none none none none
palabras N N N N N N H N N N Y Y unrounded open central
palabras Y B Y B Y Y N N U U Y Y voiced approximant bilabial
lápiz Y B Y B Y Y N N L L Y Y voiceless plosive bilabial
lápiz N N N N Y N N N U U N N voiced lateral alveolar
payaso none none none none none none none none none none none none none none none
payaso none none none none none none none none none none none none none none none
payaso N N N N N Y H N N N N N voiceless fricative alveolar
payaso none none none none none none none none none none none none none none none
payaso none none none none none none none none none none none none none none none
pantalones N N N N N N H N N N Y Y unrounded open central
para poder none none none none none none none none none none none none none none none
para sobrevivir none none none none none none none none none none none none none none none
para sobrevivir none none none none none none none none none none none none none none none
pasear N N N N N Y H N N N N N voiceless fricative alveolar
paquete Y H Y H Y Y N N N N Y Y rounded close back
paquete Y B Y B Y Y N N L L Y Y voiceless fricative velar
participantes Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
participantes N N N N Y N N N N N N N unrounded close front
parque Y H Y H Y Y N N N N Y Y rounded close back
parque Y B Y B Y Y N N L L Y Y voiceless fricative velar
parque N N N N N Y N N N N N N voiced tap alveolar
parque N N N N N N H N N N Y Y unrounded open central
participación none none none none none none none none none none none none none none none
agua none none none none none none none none none none none none none none none
agua none none none none none none none none none none none none none none none
agua none none none none none none none none none none none none none none none
paisaje none none none none none none none none none none none none none none none
paisaje none none none none none none none none none none none none none none none
paisaje none none none none none none none none none none none none none none none
pasado none none none none none none none none none none none none none none none
partir N N N N N Y N N N N N N voiced tap alveolar
pequeño none none none none none none none none none none none none none none none
pequeño none none none none none none none none none none none none none none none
pequeño Y H Y H Y Y N N N N Y Y rounded close back
pequeño Y B Y B Y Y N N L L Y Y voiceless fricative velar
pequeño Y H Y H Y Y N N N N Y Y rounded close back
pequeño Y B Y B Y Y N N L L Y Y voiceless fricative velar
perfecto N N N N N Y N N N N N N voiced tap alveolar
policía N N N N Y N N N N N N N rounded mid back
policía N N N N Y N N N N N N N voiceless fricative interdental
policía N N N N Y N N N N N N N rounded mid back
perrera N N N N N Y N N N N N N voiced trill alveolar
perrera N N N N N Y N N N N N N voiced trill alveolar
pensaba Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
pensaba N N N N N Y H N N N N N voiceless fricative alveolar
pensaba Y B Y B Y Y N N U U Y Y voiced approximant bilabial
pequeñitas none none none none none none none none none none none none none none none
pequeñitas none none none none none none none none none none none none none none none
pequeño none none none none none none none none none none none none none none none
pequeño none none none none none none none none none none none none none none none
persona none none none none none none none none none none none none none none none
perfecto N N N N Y N N N N N N N voiceless fricative interdental
perfecto N N N N Y N H N U B N N voiceless fricative labiodental
verdadera N N Y H Y Y N N N N N N voiced plosive bilabial
perros N N N N N Y N N N N N N voiced trill alveolar
peligro N N N N N Y N N N N N N voiced tap alveolar
peligro N N N N Y N N N U U N N voiced lateral alveolar
peligro N N N N Y N N N U U N N voiced lateral alveolar
perros N N N N Y N N N N N N N rounded mid back
perrito none none none none none none none none none none none none none none none
personaje N N N N Y N N N L L N N voiceless fricative velar
personajes N N N N Y N N N L L N N voiceless fricative velar
personas N N N N N N H N N N Y Y unrounded open central
persuasión N N N N N Y H N N N N N voiceless fricative alveolar
pertenece N N N N Y N N N N N N N voiceless fricative interdental
presente Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
presente N N N N N Y N N N N N N voiced tap alveolar
primero N N N N N Y N N N N N N voiced tap alveolar
plantita none none none none none none none none none none none none none none none
peligro N N N N N N H N N N Y Y unrounded mid front
probablemente none none none none none none none none none none none none none none none
probablemente N N N N N Y N N N N N N voiced tap alveolar
pudieron Y H Y H Y Y N N N N Y Y rounded close back
policía N N N N Y N N N N N N N unrounded close front
porcentajes none none none none none none none none none none none none none none none
porcentajes N N N N Y N N N L L N N voiceless fricative velar
porcentajes none none none none none none none none none none none none none none none
porcentajes none none none none none none none none none none none none none none none
proceso N N N N Y N N N N N N N rounded mid back
porcentajes N N N N Y N N N L L N N voiceless fricative velar
porcentajes Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
porcentajes Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
parecía N N N N N N H N N N Y Y unrounded open central
por la none none none none none none none none none none none none none none none
por la supervivencia none none none none none none none none none none none none none none none
por la supervivencia none none none none none none none none none none none none none none none
por la tarde none none none none none none none none none none none none none none none
por la tarde none none none none none none none none none none none none none none none
por lo tanto none none none none none none none none none none none none none none none
por lo tanto none none none none none none none none none none none none none none none
porque Y B Y B Y Y N N L L Y Y voiceless fricative velar
por si solos none none none none none none none none none none none none none none none
por si solos none none none none none none none none none none none none none none none
personas N N N N N N H N N N Y Y unrounded mid front
porcentajes N N N N Y N N N L L N N voiceless fricative velar
porcentajes N N N N Y N N N N N N N voiceless fricative interdental
posibilidades N N N N Y N N N N N N N unrounded close front
posesivos none none none none none none none none none none none none none none none
pequeñito N N N N N N H N N N Y Y unrounded mid front
pequeña N N N N Y Y N N N N N N voiced nasal palatal
pequeña N N N N N N H N N N Y Y unrounded mid front
pequeña Y H Y H Y Y N N N N Y Y rounded close back
pequeña Y B Y B Y Y N N L L Y Y voiceless fricative velar
pequeña none none none none none none none none none none none none none none none
prefijos N N N N Y N N N L L N N voiceless fricative velar
prehistóricos N N N N N Y H N N N N N voiceless fricative alveolar
prehistóricos N N Y N N Y N N U U N Y none none none
preguntó N N Y H Y Y N N L L N N voiced approximant velar
prerrequisito N N N N N Y N N N N N N voiced trill alveolar
presente N N N N N N H N N N Y Y unrounded mid front
preso none none none none none none none none none none none none none none none
prever none none none none none none none none none none none none none none none
principio Y H Y H Y Y N N N N Y Y voiced  nasal alveolar 
piratas none none none none none none none none none none none none none none none
proponemos N N N N Y N N N N N N N rounded mid back
proceso N N N N Y N N N N N N N voiceless fricative interdental
prorrumpir none none none none none none none none none none none none none none none
prorrumpir none none none none none none none none none none none none none none none
presencia N N N N N N H N N N Y Y unrounded mid front
proceso N N N N Y N N N N N N N voiceless fricative interdental
proceso N N N N N N H N N N Y Y unrounded mid front
proceso N N N N Y N N N N N N N voiceless fricative interdental
protectoras N N N N N Y N N N N N N voiced tap alveolar
proteger N N Y H Y Y N N L L N N voiced approximant velar
protozoos N N N N Y N N N N N N N rounded mid back
protozoos N N N N N Y N Y N B N N voiceless fricative interdental
proceso N N N N Y N N N N N N N voiceless fricative interdental
grupo N N Y H Y Y N N L L N N voiced plosive velar
puso none none none none none none none none none none none none none none none
puesta N N N N N N H N N N Y Y unrounded mid front
creía N N N N Y N N N N N N N voiceless fricative velar
cuaderno N N N N Y N N N N N N N voiceless fricative velar
cual N N N N Y N N N N N N N voiceless fricative velar
cuales N N N N Y N N N N N N N voiceless fricative velar
cuando N N N N Y N N N N N N N voiceless fricative velar
cuantos N N N N Y N N N N N N N voiceless fricative velar
cuatro N N N N Y N N N N N N N voiceless fricative velar
quejaba N N N N Y N N N L L N N voiceless fricative velar
que no va none none none none none none none none none none none none none none none
que no va none none none none none none none none none none none none none none none
quedara N N N N N Y N N N N N N voiced tap alveolar
quedara Y B Y B Y Y N N U U Y Y voiced approximant dental
queso none none none none none none none none none none none none none none none
cuesta N N N N Y N N N N N N N voiceless fricative velar
gusta none none none none none none none none none none none none none none none
gusta N N Y H Y Y N N L L N N voiced plosive velar
que te none none none none none none none none none none none none none none none
